id,date,age,order,condition,stage,trial,sub_trial,probe,lure,stim_cols,stim_oris,trial_time,judgement,target_ori,response_ori,non_target_1,non_target_2
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,50,3,yellow,purple,yellow-green-pink,33.0-158.0-129.0,10.373753,1,33,54.0,158.0,129.0
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,51,3,yellow,green,yellow-cyan-purple,145.0-164.0-113.0,6.999131,1,145,149.0,164.0,113.0
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,52,3,purple,green,purple-pink-yellow,7.0-83.0-160.0,7.790958,0,7,170.0,83.0,160.0
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,53,3,red,cyan,green-red-orange,67.0-24.0-176.0,8.415525,1,24,24.0,67.0,176.0
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,54,3,cyan,pink,cyan-blue-purple,17.0-89.0-62.0,7.874131,1,17,22.0,89.0,62.0
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,55,3,cyan,blue,orange-pink-cyan,16.0-161.0-62.0,7.291188,1,62,62.0,16.0,161.0
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,56,3,pink,cyan,green-pink-purple,98.0-153.0-3.0,6.978131,1,153,126.0,98.0,3.0
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,57,3,yellow,green,red-yellow-orange,74.0-132.0-38.0,7.311331,1,132,141.0,74.0,38.0
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,58,3,cyan,pink,purple-cyan-yellow,85.0-140.0-38.0,7.373935,1,140,137.0,85.0,38.0
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,59,3,blue,purple,green-yellow-blue,52.0-115.0-140.0,7.644703,1,140,144.0,52.0,115.0
precision_11,2016_Nov_25_1532,19,SP-SD,single,test,60,3,yellow,red,blue-yellow-orange,144.0-42.0-92.0,7.165646,1,42,38.0,144.0,92.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,1,3,red,cyan,purple-red-yellow,152.0-102.0-84.0,8.019915,0,102,112.0,152.0,84.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,2,3,green,blue,yellow-green-purple,75.0-154.0-39.0,6.854384,1,154,132.0,75.0,39.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,3,3,pink,blue,pink-yellow-purple,122.0-8.0-22.0,7.270031,1,122,138.0,8.0,22.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,4,3,purple,blue,cyan-pink-purple,165.0-46.0-85.0,6.582391,1,85,65.0,165.0,46.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,5,3,blue,yellow,purple-red-blue,27.0-140.0-68.0,7.0200379999999996,1,68,56.0,27.0,140.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,6,3,yellow,cyan,yellow-green-purple,41.0-23.0-3.0,8.582159,1,41,13.0,23.0,3.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,7,3,green,pink,green-blue-orange,27.0-137.0-112.0,9.790788,1,27,26.0,137.0,112.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,8,3,blue,purple,orange-green-blue,98.0-22.0-82.0,8.936999,1,82,72.0,98.0,22.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,9,3,blue,purple,pink-blue-orange,141.0-107.0-76.0,9.665617,1,107,118.0,141.0,76.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,10,3,green,blue,pink-green-yellow,65.0-40.0-179.0,7.978724,1,40,42.0,65.0,179.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,11,3,orange,red,yellow-cyan-orange,128.0-48.0-114.0,8.979247,1,114,115.0,128.0,48.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,12,3,cyan,green,yellow-red-cyan,10.0-68.0-49.0,7.394864,1,49,32.0,10.0,68.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,13,3,green,orange,green-red-cyan,26.0-95.0-126.0,7.437255,1,26,31.0,95.0,126.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,14,3,green,cyan,purple-green-blue,112.0-21.0-1.0,8.707475,1,21,27.0,112.0,1.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,15,3,orange,green,pink-orange-red,36.0-71.0-115.0,6.70785,1,71,67.0,36.0,115.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,16,3,red,pink,red-orange-yellow,118.0-131.0-76.0,9.332278,1,118,73.0,131.0,76.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,17,3,blue,orange,yellow-pink-blue,38.0-167.0-107.0,9.082199,1,107,83.0,38.0,167.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,18,3,red,purple,cyan-blue-red,131.0-65.0-13.0,8.457417,1,13,128.0,131.0,65.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,19,3,purple,blue,cyan-purple-yellow,3.0-39.0-23.0,8.769595,1,39,39.0,3.0,23.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,20,3,purple,green,purple-orange-pink,13.0-176.0-163.0,9.062092,0,13,180.0,176.0,163.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,21,3,yellow,red,purple-blue-yellow,48.0-117.0-97.0,8.603395,1,97,111.0,48.0,117.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,22,3,purple,red,green-purple-orange,157.0-175.0-60.0,8.082154,1,175,18.0,157.0,60.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,23,3,blue,orange,blue-cyan-red,49.0-77.0-33.0,6.791142,1,49,39.0,77.0,33.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,24,3,yellow,red,yellow-blue-purple,27.0-76.0-163.0,10.082563,1,27,10.0,76.0,163.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,25,3,pink,cyan,orange-green-pink,118.0-162.0-148.0,8.124323,1,148,163.0,118.0,162.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,26,3,red,pink,orange-blue-red,107.0-173.0-78.0,7.8118,1,78,83.0,107.0,173.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,27,3,orange,yellow,pink-orange-blue,27.0-159.0-82.0,7.54082,0,159,121.0,27.0,82.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,28,3,pink,blue,red-pink-green,113.0-91.0-78.0,7.978633,1,91,95.0,113.0,78.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,29,3,pink,green,pink-orange-cyan,62.0-155.0-166.0,6.999013,1,62,50.0,155.0,166.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,30,3,red,blue,red-orange-pink,72.0-28.0-90.0,6.874282,1,72,57.0,28.0,90.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,31,3,cyan,orange,red-yellow-cyan,142.0-107.0-47.0,7.394207,1,47,28.0,142.0,107.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,32,3,green,yellow,purple-blue-green,95.0-78.0-179.0,9.186286,1,179,157.0,95.0,78.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,33,3,orange,green,blue-yellow-orange,85.0-133.0-20.0,7.374084,1,20,25.0,85.0,133.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,34,3,yellow,purple,red-cyan-yellow,30.0-119.0-169.0,9.560769,1,169,155.0,30.0,119.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,35,3,green,pink,yellow-green-purple,147.0-113.0-28.0,7.24928,1,113,121.0,147.0,28.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,36,3,red,green,purple-red-pink,143.0-173.0-116.0,8.436638,1,173,126.0,143.0,116.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,37,3,blue,purple,orange-yellow-blue,152.0-111.0-63.0,9.041046,1,63,76.0,152.0,111.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,38,3,orange,yellow,purple-pink-orange,1.0-14.0-147.0,7.519603,0,147,141.0,1.0,14.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,39,3,green,red,yellow-green-orange,62.0-47.0-76.0,7.436758,1,47,49.0,62.0,76.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,40,3,blue,green,pink-red-blue,113.0-40.0-10.0,8.103302,1,10,7.0,113.0,40.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,41,3,green,purple,pink-green-blue,31.0-94.0-117.0,7.624138,1,94,100.0,31.0,117.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,42,3,blue,orange,pink-red-blue,168.0-50.0-80.0,8.644936,1,80,55.0,168.0,50.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,43,3,cyan,blue,cyan-yellow-pink,79.0-146.0-124.0,6.936092,1,79,75.0,146.0,124.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,44,3,purple,green,pink-blue-purple,108.0-150.0-53.0,7.45746,1,53,42.0,108.0,150.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,45,3,pink,blue,cyan-green-pink,46.0-65.0-28.0,8.123891,1,28,45.0,46.0,65.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,46,3,pink,green,pink-purple-orange,179.0-117.0-128.0,7.582244,1,179,18.0,117.0,128.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,47,3,pink,purple,pink-cyan-yellow,132.0-76.0-97.0,8.728675,1,132,68.0,76.0,97.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,48,3,yellow,purple,green-pink-yellow,144.0-80.0-17.0,7.478436,1,17,14.0,144.0,80.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,49,3,green,yellow,cyan-green-orange,69.0-3.0-13.0,9.186042,1,3,15.0,69.0,13.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,50,3,blue,yellow,orange-pink-blue,91.0-149.0-163.0,7.749546,0,163,133.0,91.0,149.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,51,3,red,green,yellow-red-blue,20.0-32.0-86.0,8.457065,0,32,120.0,20.0,86.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,52,3,orange,cyan,orange-yellow-purple,53.0-140.0-167.0,7.22808,1,53,43.0,140.0,167.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,53,3,purple,green,purple-pink-blue,133.0-111.0-163.0,7.103514,1,133,121.0,111.0,163.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,54,3,yellow,pink,yellow-cyan-purple,164.0-101.0-84.0,7.707288,1,164,13.0,101.0,84.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,55,3,cyan,yellow,cyan-green-orange,43.0-179.0-125.0,9.769975,0,43,147.0,179.0,125.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,56,3,purple,blue,yellow-cyan-purple,88.0-60.0-135.0,7.270062,1,135,128.0,88.0,60.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,57,3,purple,red,purple-pink-orange,115.0-100.0-144.0,6.915748,1,115,123.0,100.0,144.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,58,3,purple,red,purple-green-pink,70.0-16.0-85.0,8.477982,1,70,134.0,16.0,85.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,59,3,orange,blue,orange-yellow-purple,118.0-37.0-158.0,8.540845,1,118,67.0,37.0,158.0
precision_11,2016_Nov_25_1532,19,SP-SD,dual,test,60,3,cyan,yellow,cyan-blue-orange,16.0-174.0-6.0,10.206957,1,16,6.0,174.0,6.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,1,3,orange,green,orange-cyan-blue,50.0-5.0-79.0,8.332331,1,50,110.0,5.0,79.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,2,3,green,cyan,purple-blue-green,113.0-46.0-154.0,7.916322,1,154,131.0,113.0,46.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,3,3,cyan,purple,cyan-pink-red,73.0-26.0-148.0,6.436259,1,73,62.0,26.0,148.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,4,3,red,cyan,orange-purple-red,155.0-172.0-128.0,9.95642,1,128,138.0,155.0,172.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,5,3,yellow,purple,yellow-pink-green,111.0-41.0-166.0,7.831881,1,111,126.0,41.0,166.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,6,3,purple,blue,yellow-pink-purple,3.0-16.0-164.0,9.582063,1,164,166.0,3.0,16.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,7,3,pink,cyan,yellow-orange-pink,158.0-132.0-12.0,9.686092,1,12,16.0,158.0,132.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,8,3,yellow,pink,orange-purple-yellow,41.0-14.0-170.0,9.831962,1,170,38.0,41.0,14.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,9,3,green,orange,green-blue-pink,178.0-94.0-48.0,8.665513,1,178,175.0,94.0,48.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,10,3,green,red,blue-yellow-green,129.0-139.0-101.0,7.999066,1,101,122.0,129.0,139.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,11,3,red,pink,red-green-cyan,142.0-9.0-124.0,7.83213,1,142,119.0,9.0,124.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,12,3,green,orange,cyan-blue-green,147.0-67.0-107.0,7.811239,1,107,118.0,147.0,67.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,13,3,pink,green,pink-purple-yellow,91.0-41.0-165.0,8.978415,1,91,90.0,41.0,165.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,14,3,cyan,red,blue-green-cyan,162.0-125.0-33.0,9.971567,1,33,33.0,162.0,125.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,15,3,orange,purple,orange-yellow-red,96.0-83.0-173.0,8.51952,1,96,73.0,83.0,173.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,16,3,orange,red,green-purple-orange,149.0-166.0-125.0,7.082362,1,125,123.0,149.0,166.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,17,3,cyan,yellow,red-cyan-orange,74.0-3.0-166.0,12.269037,1,3,11.0,74.0,166.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,18,3,blue,cyan,pink-blue-red,159.0-24.0-41.0,6.91746,1,24,65.0,159.0,41.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,19,3,orange,cyan,purple-blue-orange,22.0-61.0-78.0,7.686435,1,78,64.0,22.0,61.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,20,3,pink,purple,yellow-cyan-pink,86.0-117.0-68.0,6.936348,1,68,58.0,86.0,117.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,21,3,purple,yellow,orange-purple-cyan,139.0-120.0-79.0,7.498736,1,120,123.0,139.0,79.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,22,3,green,cyan,purple-green-orange,116.0-135.0-22.0,7.540431,1,135,119.0,116.0,22.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,23,3,cyan,pink,cyan-purple-blue,130.0-176.0-153.0,7.70677,1,130,132.0,176.0,153.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,24,3,cyan,blue,orange-pink-cyan,130.0-95.0-174.0,7.665175,1,174,131.0,130.0,95.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,25,3,yellow,red,green-yellow-orange,18.0-174.0-101.0,8.456981,1,174,129.0,18.0,101.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,26,3,red,orange,pink-red-purple,163.0-145.0-52.0,7.686203,1,145,130.0,163.0,52.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,27,3,cyan,yellow,red-cyan-blue,105.0-44.0-5.0,8.290015,1,44,49.0,105.0,5.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,28,3,cyan,purple,cyan-yellow-pink,19.0-113.0-50.0,7.165835,1,19,48.0,113.0,50.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,29,3,blue,orange,blue-yellow-cyan,7.0-102.0-53.0,7.832367,1,7,131.0,102.0,53.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,30,3,red,orange,red-green-cyan,27.0-152.0-174.0,9.665754,1,27,46.0,152.0,174.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,31,3,purple,yellow,purple-blue-green,75.0-33.0-90.0,8.457652,1,75,77.0,33.0,90.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,32,3,pink,red,cyan-pink-orange,16.0-2.0-48.0,9.332033,1,2,40.0,16.0,48.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,33,3,blue,red,blue-orange-purple,104.0-80.0-45.0,6.955599,1,104,113.0,80.0,45.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,34,3,blue,purple,orange-pink-blue,27.0-3.0-74.0,7.749272,1,74,57.0,27.0,3.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,35,3,purple,yellow,purple-blue-cyan,27.0-179.0-147.0,8.249352,1,27,25.0,179.0,147.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,36,3,red,green,yellow-red-cyan,144.0-165.0-8.0,9.749234,1,165,14.0,144.0,8.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,37,3,purple,green,blue-orange-purple,159.0-72.0-172.0,9.290868,1,172,154.0,159.0,72.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,38,3,orange,purple,yellow-pink-orange,71.0-161.0-16.0,9.644435,1,16,31.0,71.0,161.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,39,3,green,purple,cyan-pink-green,157.0-39.0-170.0,8.890299,1,170,24.0,157.0,39.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,40,3,blue,purple,cyan-blue-orange,106.0-85.0-175.0,9.12369,1,85,111.0,106.0,175.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,41,3,green,pink,green-yellow-red,112.0-31.0-123.0,7.977749,1,112,127.0,31.0,123.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,42,3,red,blue,red-pink-cyan,76.0-21.0-62.0,7.62408,1,76,48.0,21.0,62.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,43,3,purple,orange,pink-purple-green,149.0-68.0-54.0,9.685727,1,68,49.0,149.0,54.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,44,3,yellow,red,orange-pink-yellow,110.0-124.0-147.0,7.332147,1,147,125.0,110.0,124.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,45,3,green,orange,green-red-blue,142.0-27.0-70.0,7.957093,1,142,125.0,27.0,70.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,46,3,pink,green,blue-pink-purple,83.0-123.0-62.0,8.102828,1,123,136.0,83.0,62.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,47,3,orange,blue,orange-yellow-green,43.0-57.0-2.0,7.561002,1,43,48.0,57.0,2.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,48,3,blue,green,red-cyan-blue,36.0-91.0-18.0,8.873279,1,18,12.0,36.0,91.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,49,3,green,purple,pink-red-green,76.0-3.0-98.0,7.873531,1,98,106.0,76.0,3.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,50,3,purple,blue,cyan-purple-yellow,132.0-120.0-62.0,7.686379,1,120,80.0,132.0,62.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,51,3,cyan,green,purple-cyan-red,52.0-116.0-164.0,7.790904,1,116,113.0,52.0,164.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,52,3,green,blue,yellow-green-cyan,37.0-94.0-151.0,7.311801,1,94,81.0,37.0,151.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,53,3,cyan,orange,green-cyan-blue,138.0-89.0-65.0,8.024151,1,89,109.0,138.0,65.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,54,3,purple,pink,cyan-yellow-purple,40.0-74.0-58.0,8.248874,1,58,55.0,40.0,74.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,55,3,green,orange,pink-yellow-green,27.0-99.0-141.0,7.332258,1,141,124.0,27.0,99.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,56,3,blue,purple,pink-yellow-blue,35.0-127.0-15.0,12.206956,1,15,30.0,35.0,127.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,57,3,green,orange,pink-cyan-green,98.0-23.0-49.0,7.165783,1,49,112.0,98.0,23.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,58,3,cyan,orange,purple-green-cyan,137.0-109.0-2.0,9.060973,1,2,0.0,137.0,109.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,59,3,yellow,pink,yellow-orange-blue,86.0-157.0-168.0,7.582108,1,86,73.0,157.0,168.0
precision_12,2016_Nov_28_0907,23,SD-SP,single,test,60,3,cyan,pink,orange-red-cyan,171.0-135.0-109.0,9.540032,1,109,135.0,171.0,135.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,1,3,yellow,orange,blue-pink-yellow,146.0-4.0-46.0,9.040062,1,46,37.0,146.0,4.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,2,3,red,yellow,green-purple-red,150.0-38.0-170.0,7.977847,1,170,153.0,150.0,38.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,3,3,blue,purple,pink-red-blue,106.0-7.0-59.0,8.76922,1,59,62.0,106.0,7.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,4,3,orange,green,cyan-orange-blue,167.0-102.0-12.0,7.60322,1,102,149.0,167.0,12.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,5,3,red,blue,cyan-red-purple,26.0-39.0-174.0,7.873973,1,39,155.0,26.0,174.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,6,3,green,red,green-pink-orange,163.0-147.0-25.0,9.602663,1,163,150.0,147.0,25.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,7,3,purple,red,purple-yellow-orange,65.0-122.0-141.0,7.313149,1,65,66.0,122.0,141.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,8,3,blue,yellow,purple-blue-red,178.0-151.0-26.0,7.999294,1,151,163.0,178.0,26.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,9,3,yellow,green,yellow-blue-purple,165.0-123.0-103.0,7.332045,1,165,134.0,123.0,103.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,10,3,red,green,red-yellow-purple,104.0-86.0-68.0,7.1654350000000004,1,104,106.0,86.0,68.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,11,3,pink,cyan,blue-pink-purple,40.0-165.0-15.0,8.06096,1,165,155.0,40.0,15.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,12,3,yellow,pink,yellow-cyan-green,123.0-108.0-13.0,6.394907,1,123,123.0,108.0,13.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,13,3,green,yellow,green-blue-orange,72.0-29.0-152.0,7.3113,1,72,61.0,29.0,152.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,14,3,red,pink,green-red-yellow,57.0-114.0-83.0,8.435705,1,114,110.0,57.0,83.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,15,3,blue,purple,blue-green-pink,55.0-18.0-84.0,8.269241,0,55,119.0,18.0,84.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,16,3,yellow,pink,red-cyan-yellow,24.0-78.0-153.0,10.352294,1,153,115.0,24.0,78.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,17,3,green,purple,green-cyan-pink,44.0-76.0-99.0,6.790919,1,44,55.0,76.0,99.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,18,3,yellow,red,green-orange-yellow,133.0-74.0-93.0,6.415232,1,93,111.0,133.0,74.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,19,3,purple,yellow,purple-orange-pink,46.0-105.0-80.0,6.603152,1,46,62.0,105.0,80.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,20,3,green,purple,green-red-orange,89.0-40.0-166.0,7.873365,1,89,62.0,40.0,166.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,21,3,red,purple,yellow-red-cyan,162.0-79.0-52.0,6.351823,1,79,67.0,162.0,52.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,22,3,orange,pink,orange-red-yellow,161.0-57.0-113.0,7.373376,1,161,131.0,57.0,113.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,23,3,cyan,green,cyan-blue-purple,151.0-83.0-63.0,7.186267,1,151,135.0,83.0,63.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,24,3,red,green,purple-red-blue,156.0-56.0-116.0,10.696469,1,56,64.0,156.0,116.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,25,3,blue,yellow,red-green-blue,50.0-94.0-117.0,6.685121,1,117,122.0,50.0,94.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,26,3,pink,cyan,green-pink-red,56.0-113.0-67.0,6.726825,1,113,118.0,56.0,67.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,27,3,green,purple,cyan-yellow-green,144.0-159.0-77.0,8.105991,1,77,152.0,144.0,159.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,28,3,purple,blue,purple-green-orange,122.0-29.0-170.0,6.621778,1,122,116.0,29.0,170.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,29,3,red,green,red-cyan-purple,40.0-136.0-17.0,7.143891,1,40,55.0,136.0,17.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,30,3,cyan,purple,blue-green-cyan,149.0-76.0-16.0,8.440569,1,16,22.0,149.0,76.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,31,3,yellow,cyan,purple-blue-yellow,36.0-147.0-170.0,7.812588,1,170,151.0,36.0,147.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,32,3,yellow,pink,red-yellow-purple,6.0-116.0-139.0,8.8583,1,116,111.0,6.0,139.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,33,3,yellow,cyan,orange-blue-yellow,168.0-27.0-131.0,7.019533,1,131,119.0,168.0,27.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,34,3,blue,purple,blue-yellow-orange,111.0-48.0-71.0,6.768843,1,111,111.0,48.0,71.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,35,3,orange,blue,yellow-orange-purple,63.0-159.0-120.0,7.060471,1,159,143.0,63.0,120.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,36,3,green,orange,cyan-red-green,117.0-163.0-150.0,8.439437,1,150,154.0,117.0,163.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,37,3,pink,red,orange-purple-pink,149.0-62.0-136.0,6.894534,1,136,59.0,149.0,62.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,38,3,blue,green,purple-blue-yellow,55.0-17.0-83.0,6.768536,1,17,42.0,55.0,83.0
precision_12,2016_Nov_28_0907,23,SD-SP,dual,test,39,3,red,cyan,red-green-pink,33.0-45.0-62.0,7.333334,1,33,56.0,45.0,62.0
