"id","sequence","condition","cuing_interval","task","response","target","nt1","nt2","nt3"
"10_short","repetition","pure","short","colour",238.5704344,260.8,200.4,143.7,63.6
"10_short","repetition","pure","short","colour",176.2027521,188.2,59.8,283.1,134.1
"10_short","repetition","pure","short","colour",286.250338,288.4,238.4,63.8,3.7
"10_short","repetition","pure","short","colour",241.5660759,255,187.7,115.4,25
"10_short","repetition","pure","short","colour",204.2513287,207,83.6,41.5,145.8
"10_short","repetition","pure","short","colour",32.03178679,327.2,203.3,83.1,258.1
"10_short","repetition","pure","short","colour",121.490196,122.4,288.1,332.9,70.1
"10_short","repetition","pure","short","colour",50.78239232,57.7,298.2,156.6,236.7
"10_short","repetition","pure","short","colour",148.6168089,155.3,321,258.7,58.3
"10_short","repetition","pure","short","colour",300.4418052,308.9,180.1,21.3,83.9
"10_short","repetition","pure","short","colour",40.07289005,330.4,210.6,160.1,19.7
"10_short","repetition","pure","short","colour",298.7325819,331.8,56.3,144.6,247.6
"10_short","repetition","pure","short","colour",59.74356284,64.4,122.2,356.7,180.1
"10_short","repetition","pure","short","colour",36.67434967,36.9,134.4,204,333.4
"10_short","repetition","pure","short","colour",229.7334383,231,299,340.4,85.6
"10_short","repetition","pure","short","colour",108.349814,143.8,38.9,89,326.5
"10_short","repetition","pure","short","colour",140.3767054,150.2,324.7,78.5,231.6
"10_short","repetition","pure","short","colour",279.4227806,286,131.6,339.1,232.7
"10_short","repetition","pure","short","colour",169.3006566,157.5,116.1,208.3,32.3
"10_short","repetition","pure","short","colour",115.4942267,139.3,73,316,183.2
"10_short","repetition","pure","short","colour",209.5948927,348.7,284,163.7,71.6
"10_short","repetition","pure","short","colour",57.18572331,65.5,241,121.9,340.2
"10_short","repetition","pure","short","colour",166.4641436,156.2,332.1,251.6,54.3
"10_short","repetition","pure","short","colour",301.4072759,317.6,212.4,170.2,254.2
"10_short","repetition","pure","short","colour",298.5138721,311.2,57,259.9,143.5
"10_short","repetition","pure","short","colour",3.962210676,297.9,14.7,79.6,192.2
"10_short","repetition","pure","short","colour",178.1858081,187.6,143.5,88.6,47.7
"10_short","repetition","pure","short","colour",173.8021224,189.6,240.8,318.9,146.2
"10_short","repetition","pure","short","colour",282.0425751,221.2,112.6,282.9,61
"10_short","repetition","pure","short","colour",358.8114614,344.3,36,179.4,291.8
"10_short","repetition","pure","short","colour",233.1301024,238.5,0,136,73.3
"10_short","repetition","pure","short","colour",292.8097111,318.4,66.1,121.3,220.8
"10_short","repetition","pure","short","colour",121.1688229,130.2,270.6,320.4,86.5
"10_short","repetition","pure","short","colour",63.54164475,78.3,253,325.7,150.5
"10_short","repetition","pure","short","colour",34.29599325,21.3,71.2,297,129.7
"10_short","repetition","pure","short","colour",233.1301024,259.6,72.7,175.3,322.4
"11_short","switch","pure","short","colour",65.51552487,78,122.7,312.1,252.7
"11_short","repetition","pure","short","colour",85.49222921,135.4,73.2,343.5,284.8
"11_short","repetition","pure","short","colour",278.2356193,267.6,114.3,213.8,337.9
"11_short","repetition","pure","short","colour",241.4272473,275.8,73.8,12.6,164.5
"11_short","repetition","pure","short","colour",356.755937,354.8,309,244.1,194.7
"11_short","repetition","pure","short","colour",43.07334555,47.3,5.5,257.3,166
"11_short","repetition","pure","short","colour",136.9266545,107.3,244.9,190.4,320.2
"11_short","repetition","pure","short","colour",270.2512957,269,5.4,219.9,73.3
"11_short","repetition","pure","short","colour",323.5738646,334.7,189.9,97.3,32.5
"11_short","repetition","pure","short","colour",115.6592645,111.3,193,353.1,238
"11_short","repetition","pure","short","colour",205.2896601,192.3,305.4,100,41.5
"11_short","repetition","pure","short","colour",225,255.2,48.3,152.2,107
"11_short","repetition","pure","short","colour",32.05535771,190.4,116.8,6.1,316.8
"11_short","repetition","pure","short","colour",81.93675383,133,187.6,82.6,9.2
"11_short","repetition","pure","short","colour",99.42174447,136.8,270.6,79.3,184.3
"11_short","repetition","pure","short","colour",329.9202375,329.2,167.4,220.6,108.7
"11_short","repetition","pure","short","colour",82.179974,149.8,341.7,26.8,301.7
"11_short","repetition","pure","short","colour",183.9451862,185,87.9,30,232.8
"11_short","repetition","pure","short","colour",164.8759927,112.1,346.9,251.4,38.4
"11_short","repetition","pure","short","colour",280.0910572,285.6,179.7,242,109.7
"11_short","repetition","pure","short","colour",97.62604692,131.1,228.2,304.2,358
"11_short","repetition","pure","short","colour",62.05331477,73.9,176.8,237.6,294.8
"11_short","repetition","pure","short","colour",232.8533133,6.5,108.3,209.7,313
"11_short","repetition","pure","short","colour",199.7406095,204.4,25.9,309.3,265.4
"11_short","repetition","pure","short","colour",57.68038349,71.8,356.6,112.3,268.4
"11_short","repetition","pure","short","colour",40.71084667,40,255.1,202.8,102.2
"11_short","repetition","pure","short","colour",278.7073703,264.4,209.8,16.1,160
"11_short","repetition","pure","short","colour",73.44292862,134.2,305.4,200.7,24.1
"11_short","repetition","pure","short","colour",78.13560955,150.2,101.6,296.8,241.6
"11_short","repetition","pure","short","colour",212.5417536,216.9,51,143.8,295.4
"11_short","repetition","pure","short","colour",289.8552144,183,303,344.9,80.5
"11_short","repetition","pure","short","colour",77.98852161,116.2,210.8,255.3,39.3
"11_short","repetition","pure","short","colour",217.5537023,239.6,92.8,33.5,289.6
"11_short","repetition","pure","short","colour",86.39369138,151.2,330,201.6,84.9
"11_short","repetition","pure","short","colour",109.9423846,177.4,228,302.1,53.7
"11_short","repetition","pure","short","colour",42.4208525,52.9,192.8,112.2,279.6
"11_short","repetition","pure","short","colour",302.106256,304.8,142.2,81.9,346.6
"11_short","repetition","pure","short","colour",308.8588894,309.3,146.6,209.3,1.7
"11_short","repetition","pure","short","colour",56.7752012,67.8,214.6,25.5,265.5
"11_short","repetition","pure","short","colour",204.8537356,200,242.9,97.8,326.7
"11_short","repetition","pure","short","colour",59.58431,80.6,152.3,26.6,193.2
"11_short","repetition","pure","short","colour",117.7699473,115.1,169.4,244,321
"11_short","repetition","pure","short","colour",91.19348942,79.6,311.2,261.8,170.8
"11_short","repetition","pure","short","colour",103.4381882,94.4,48.7,282.1,185.6
"11_short","repetition","pure","short","colour",293.1985905,296,78,139.5,219.9
"11_short","repetition","pure","short","colour",302.4896332,292.9,73.6,213.8,13.5
"11_short","repetition","pure","short","colour",193.8610276,173.4,224,112.4,56.8
"11_short","repetition","pure","short","colour",324.0085037,326.5,107,178,21.2
"11_short","repetition","pure","short","colour",2.240865499,345.8,38.7,162.6,229.6
"11_short","repetition","pure","short","colour",208.4520203,215.9,99.1,31.8,153.5
"11_short","repetition","pure","short","colour",38.93507755,333.9,228.7,67,135
"11_short","repetition","pure","short","colour",328.2097102,324.9,250.7,140.3,205
"11_short","repetition","pure","short","colour",210.6186054,236.5,319.8,76,21.9
"11_short","repetition","pure","short","colour",191.5092213,206.1,149.8,293.1,248
"11_short","repetition","pure","short","colour",199.6871162,195.3,147.8,304.5,18.6
"11_short","repetition","pure","short","colour",200.7318885,190,344.1,84.6,124.9
"11_short","repetition","pure","short","colour",356.3936914,357.8,119.1,180.8,69.7
"11_short","repetition","pure","short","colour",33.20275187,32.7,240.6,107.1,290.2
"11_short","repetition","pure","short","colour",288.0398118,322.9,186.9,22.5,119.5
"11_short","repetition","pure","short","colour",28.10135131,15.7,73.6,298.2,191.2
"11_short","repetition","pure","short","colour",319.319275,83.5,128.8,262.8,331
"11_short","repetition","pure","short","colour",229.984115,264.7,153,113,42.3
"11_short","repetition","pure","short","colour",84.3383149,146.4,191.6,341.9,41.3
"11_short","repetition","pure","short","colour",218.0048077,227,86.5,17.2,334.3
"11_short","repetition","pure","short","colour",189.833564,174.5,18.3,58.9,335.6
"11_short","repetition","pure","short","colour",231.7491748,234.9,31.6,275.9,324.4
"11_short","repetition","pure","short","colour",160.6410058,147.8,283.1,25.5,236.7
"11_short","repetition","pure","short","colour",79.38034472,88.6,45.4,322,226.3
"11_short","repetition","pure","short","colour",198.5869267,186.8,338.4,58.9,130.1
"11_short","repetition","pure","short","colour",211.8770901,224.3,24.6,269.2,149.9
"11_short","repetition","pure","short","colour",296.5650512,271.5,212.5,319.4,90.2
"11_short","repetition","pure","short","colour",86.67852424,103.4,293.4,341.8,151.8
"11_short","repetition","pure","short","colour",301.5250386,311,99.6,145.2,237.2
"11_short","repetition","pure","short","colour",33.08485293,28.9,253.2,178.9,301.9
"11_short","repetition","pure","short","colour",314.6649408,323.9,42.6,236.4,97.5
"11_short","repetition","pure","short","colour",224.3259631,262.5,72.2,153.3,347.9
"11_short","repetition","pure","short","colour",316.858503,310.6,57.5,4.5,143
"11_short","repetition","pure","short","colour",307.916714,327.8,12.5,167.1,75.1
"11_short","repetition","pure","short","colour",114.6521507,104.5,248.6,36.7,351.4
"11_short","repetition","pure","short","colour",231.2613263,48.2,334,204.1,272.9
"11_short","repetition","pure","short","colour",188.9971434,171.4,261,308,49.5
"11_short","repetition","pure","short","colour",276.3401917,278,23.2,103.1,170.2
"11_short","repetition","pure","short","colour",238.4749614,19.7,68.4,182.2,282.2
"11_short","repetition","pure","short","colour",37.87498365,297.8,119,28.4,69
"11_short","repetition","pure","short","colour",317.0952526,326.3,120.6,192.9,256
"11_short","repetition","pure","short","colour",271.2618175,149.3,310.9,72.1,10.7
"11_short","repetition","pure","short","colour",300.513906,324.6,6.3,79.3,223.2
"11_short","repetition","pure","short","colour",220.879182,195.6,317,14.9,60.3
"11_short","repetition","pure","short","colour",278.5691419,277.7,109.2,67.9,197.6
"11_short","repetition","pure","short","colour",153.4349488,153.5,255.7,203,312.8
"11_short","repetition","pure","short","colour",158.9988904,135.5,2.7,291.8,248.9
"11_short","repetition","pure","short","colour",48.26016064,42.5,338.8,84.1,202.1
"11_short","repetition","pure","short","colour",310.1316676,309,82.8,268.2,4.4
"11_short","repetition","pure","short","colour",293.2323137,295.8,97.3,9.9,246.6
"11_short","repetition","pure","short","colour",68.10843201,97.3,40.7,154.9,207.4
"11_short","repetition","pure","short","colour",249.1233815,56.4,247.3,158.1,14.3
"11_short","repetition","pure","short","colour",49.72013693,158,208.2,59.5,107.7
"11_short","repetition","pure","short","colour",67.38013505,79,193,358.4,135.1
"11_short","repetition","pure","short","colour",232.8089925,251,32.8,187.1,322.5
"12_short","switch","pure","short","colour",328.1509487,18.9,75.1,301.7,230.6
"12_short","repetition","pure","short","colour",28.46235421,319.4,40.8,278.1,86.9
"12_short","repetition","pure","short","colour",57.50929944,48.2,279.6,101.4,233.2
"12_short","repetition","pure","short","colour",273.2838623,263.7,72.9,155.8,355.1
"12_short","repetition","pure","short","colour",38.58121327,329.1,13.4,80.3,139.3
"12_short","repetition","pure","short","colour",69.25057535,59.8,1.7,223.5,122.1
"12_short","repetition","pure","short","colour",35.7066914,356.2,222.5,153.7,96.5
"12_short","repetition","pure","short","colour",228.6444895,274.7,183.8,108.5,324.5
"12_short","repetition","pure","short","colour",287.4405959,273.3,325.7,15.1,158.8
"12_short","repetition","pure","short","colour",286.9275131,288.9,198.3,146.9,27
"12_short","repetition","pure","short","colour",236.1130405,254.8,54.2,95.9,214.5
"12_short","repetition","pure","short","colour",32.45319173,312.2,66.6,171.6,7.2
"12_short","repetition","pure","short","colour",43.93908831,61.3,257.3,335.1,202.1
"12_short","repetition","pure","short","colour",82.84548016,53.9,121.1,341.8,210.7
"12_short","repetition","pure","short","colour",152.2776158,351.8,181.7,127.6,45.4
"12_short","repetition","pure","short","colour",254.7448813,57.2,226,307.1,352.3
"12_short","repetition","pure","short","colour",264.6290053,75.7,299.4,197.5,138.3
"12_short","repetition","pure","short","colour",184.9584509,182.7,79.7,256.8,122.4
"12_short","repetition","pure","short","colour",51.49494027,52.4,182.1,6,225.8
"12_short","repetition","pure","short","colour",171.2337198,160.7,71.4,327,19.2
"12_short","repetition","pure","short","colour",5.584502277,201.6,112.1,278.8,331.2
"12_short","repetition","pure","short","colour",178.0748163,175.2,95.9,220.5,307.4
"12_short","repetition","pure","short","colour",258.3814756,234.8,132.5,175.6,313.7
"12_short","repetition","pure","short","colour",277.8792782,284.7,238.9,191.1,358.1
"12_short","repetition","pure","short","colour",109.0750985,130.7,319.9,87.1,32.8
"12_short","repetition","pure","short","colour",224.0546109,223.7,339.4,25.1,180.6
"12_short","repetition","pure","short","colour",201.6190846,248.6,68.4,206,354
"12_short","repetition","pure","short","colour",261.0148003,208.2,151.5,31.6,283.5
"12_short","repetition","pure","short","colour",24.641662,289.6,45.8,243.9,192.8
"12_short","repetition","pure","short","colour",72.95096903,143.8,79.7,291.1,190.2
"12_short","repetition","pure","short","colour",14.79238752,284.7,109.9,180.7,10.9
"12_short","repetition","pure","short","colour",291.655989,308.8,206.7,153.1,28.7
"12_short","repetition","pure","short","colour",50.19442891,102.3,160.8,35.6,277
"12_short","repetition","pure","short","colour",303.6900675,210.1,108.1,282.5,336.6
"12_short","repetition","pure","short","colour",325.0279088,188.3,9.4,300.3,50.2
"12_short","repetition","pure","short","colour",152.0205256,53.2,185.7,228.2,290.3
"12_short","repetition","pure","short","colour",357.1135815,351.1,232.8,145.4,82.3
"12_short","repetition","pure","short","colour",84.75818005,174.3,283.7,127.4,340.1
"12_short","repetition","pure","short","colour",352.8749837,188.5,141.9,307.8,70.6
"12_short","repetition","pure","short","colour",178.0335354,94,45.1,159.9,244.1
"12_short","repetition","pure","short","colour",28.56840773,298.4,185.7,116.5,51.6
"12_short","repetition","pure","short","colour",327.1442781,351.3,146,267.7,79.7
"12_short","repetition","pure","short","colour",23.23231375,334.3,103.7,264.4,177.1
"12_short","repetition","pure","short","colour",160.623486,148.8,294.9,69.3,342.2
"12_short","repetition","pure","short","colour",284.393593,269.6,48.5,320.5,148.1
"12_short","repetition","pure","short","colour",45.16901361,314.8,16.8,106.4,151.7
"12_short","repetition","pure","short","colour",143.8974107,328.1,186.5,260.7,42.9
"12_short","repetition","pure","short","colour",50.22592741,56.1,233.8,107.7,303.5
"12_short","repetition","pure","short","colour",85.68397248,84.9,335.3,205.4,283.8
"12_short","repetition","pure","short","colour",323.1802299,207.5,83.1,314.5,38.8
"12_short","repetition","pure","short","colour",103.8479776,18,85.9,321.8,224.7
"12_short","repetition","pure","short","colour",136.4144232,88.6,358,214,313.3
"12_short","repetition","pure","short","colour",241.6450382,49.4,342.5,140.5,239.4
"12_short","repetition","pure","short","colour",249.5341369,219.3,95.1,168.3,6.8
